death	n	dead	OmegaWiki_eng_synset
death	n	event of death	OmegaWiki_eng_synset
death	n	fatality	OmegaWiki_eng_synset
debate	n	disputation	OmegaWiki_eng_synset
decade	n	time unit	OmegaWiki_eng_related
decade	n	unit of time	OmegaWiki_eng_related
decision	n	choice	OmegaWiki_eng_synset
decision	n	conclusion	OmegaWiki_eng_synset
decision	n	decission	OmegaWiki_eng_synset
decision	n	general	OmegaWiki_eng_related
decision	n	law	OmegaWiki_eng_hypernym
decision	n	legislation	OmegaWiki_eng_related
decision	n	pick	OmegaWiki_eng_synset
decline	n	abatement	OmegaWiki_eng_synset
decline	n	decrease	OmegaWiki_eng_synset
decline	n	diminution	OmegaWiki_eng_synset
decline	n	discount	OmegaWiki_eng_synset
decline	n	lessening	OmegaWiki_eng_synset
decline	n	reduction	OmegaWiki_eng_synset
decline	n	refuse	OmegaWiki_eng_synset
defeat	n	beat	OmegaWiki_eng_synset
defeat	n	beat out	OmegaWiki_eng_synset
defeat	n	crush	OmegaWiki_eng_synset
defeat	n	overcome	OmegaWiki_eng_synset
defeat	n	shell	OmegaWiki_eng_synset
defeat	n	trounce	OmegaWiki_eng_synset
defeat	n	vanquish	OmegaWiki_eng_synset
defeat	n	win	OmegaWiki_eng_synset
defense	n	administration	OmegaWiki_eng_related
defense	n	defence	OmegaWiki_eng_synset
defense	n	direction	OmegaWiki_eng_related
defense	n	international relations	OmegaWiki_eng_hypernym
defense	n	management	OmegaWiki_eng_related
defense	n	military activities	OmegaWiki_eng_related_terms
definition	n	Definition	OmegaWiki_eng_synset
demand	n	ask	OmegaWiki_eng_synset
demand	n	economic science	OmegaWiki_eng_related
demand	n	economics	OmegaWiki_eng_related
demand	n	need	OmegaWiki_eng_synset
demand	n	population	OmegaWiki_eng_related
demand	n	social aspects	OmegaWiki_eng_related
demand	n	social aspects, population	OmegaWiki_eng_related
demand	n	supply and demand	OmegaWiki_eng_hypernym
density	n	chemistry	OmegaWiki_eng_related
density	n	physical property	OmegaWiki_eng_hypernym
density	n	physics	OmegaWiki_eng_related
department	n	Dept	OmegaWiki_eng_synset
department	n	organisation	OmegaWiki_eng_hypernym
department	n	organisation (law)	OmegaWiki_eng_hypernym
department	n	organization	OmegaWiki_eng_hypernym
department	n	organization (law)	OmegaWiki_eng_hypernym
design	n	design (project)	OmegaWiki_eng_synset
design	n	drawing	OmegaWiki_eng_synset
design	n	environmental planning	OmegaWiki_eng_hypernym
design	n	figure	OmegaWiki_eng_synset
design	n	general	OmegaWiki_eng_related
design	n	illustration	OmegaWiki_eng_synset
design	n	image	OmegaWiki_eng_synset
design	n	industrial process	OmegaWiki_eng_hypernym
design	n	industry	OmegaWiki_eng_related
design	n	map	OmegaWiki_eng_synset
design	n	pattern	OmegaWiki_eng_synset
design	n	picture	OmegaWiki_eng_synset
design	n	portraiture	OmegaWiki_eng_synset
design	n	project design	OmegaWiki_eng_synset
design	n	urban design	OmegaWiki_eng_narrower_terms
destruction	n	destroy	OmegaWiki_eng_related_terms
destruction	n	devastation	OmegaWiki_eng_synset
development	n	expansion	OmegaWiki_eng_synset
direction	n	Antarctic Ocean	OmegaWiki_eng_narrower_terms
direction	n	Great Southern Ocean	OmegaWiki_eng_narrower_terms
direction	n	South Polar Ocean	OmegaWiki_eng_narrower_terms
direction	n	Southern Ocean	OmegaWiki_eng_narrower_terms
direction	n	administration	OmegaWiki_eng_related
direction	n	administration	OmegaWiki_eng_synset
direction	n	administrative ability	OmegaWiki_eng_narrower_terms
direction	n	administrative body	OmegaWiki_eng_narrower_terms
direction	n	administrative competence	OmegaWiki_eng_narrower_terms
direction	n	administrative organ	OmegaWiki_eng_narrower_terms
direction	n	administrative procedure	OmegaWiki_eng_narrower_terms
direction	n	legislative procedure	OmegaWiki_eng_narrower_terms
direction	n	management	OmegaWiki_eng_related
direction	n	management	OmegaWiki_eng_synset
direction	n	public function	OmegaWiki_eng_narrower_terms
director	n	Boss	OmegaWiki_eng_synset
director	n	chief	OmegaWiki_eng_synset
director	n	employment	OmegaWiki_eng_related
director	n	head	OmegaWiki_eng_synset
director	n	job	OmegaWiki_eng_related
director	n	leader	OmegaWiki_eng_synset
director	n	manager	OmegaWiki_eng_narrower_terms
director	n	occupation	OmegaWiki_eng_related
director	n	work	OmegaWiki_eng_related
discovery	n	breakthrough	OmegaWiki_eng_synset
disease	n	Antarctic Ocean	OmegaWiki_eng_narrower_terms
disease	n	Great Southern Ocean	OmegaWiki_eng_narrower_terms
disease	n	South Polar Ocean	OmegaWiki_eng_narrower_terms
disease	n	Southern Ocean	OmegaWiki_eng_narrower_terms
disease	n	affliction	OmegaWiki_eng_synset
disease	n	ailment	OmegaWiki_eng_synset
disease	n	animal disease	OmegaWiki_eng_narrower_terms
disease	n	clinical symptom	OmegaWiki_eng_narrower_terms
disease	n	disorder	OmegaWiki_eng_synset
disease	n	human disease	OmegaWiki_eng_narrower_terms
disease	n	human health	OmegaWiki_eng_related
disease	n	illness	OmegaWiki_eng_synset
disease	n	infection	OmegaWiki_eng_narrower_terms
disease	n	malady	OmegaWiki_eng_synset
disease	n	plant disease	OmegaWiki_eng_narrower_terms
disease	n	radiation damage	OmegaWiki_eng_narrower_terms
disease	n	sickness	OmegaWiki_eng_synset
display	n	present	OmegaWiki_eng_synset
display	n	show	OmegaWiki_eng_synset
distance	n	distancia	OmegaWiki_eng_synset
distribution	n	computer science	OmegaWiki_eng_related
distribution	n	computing	OmegaWiki_eng_related
distribution	n	distro	OmegaWiki_eng_synset
distribution	n	general	OmegaWiki_eng_related
distribution	n	informatics	OmegaWiki_eng_related
distribution	n	information science	OmegaWiki_eng_related
distribution	n	physical process	OmegaWiki_eng_hypernym
distribution	n	physics	OmegaWiki_eng_related
division	n	arithmetic	OmegaWiki_eng_related
division	n	arithmetics	OmegaWiki_eng_related
division	n	division (biology)	OmegaWiki_eng_synset
division	n	math	OmegaWiki_eng_related
division	n	mathematics	OmegaWiki_eng_related
division	n	maths	OmegaWiki_eng_related
doctor	n	employment	OmegaWiki_eng_related
doctor	n	health care profession	OmegaWiki_eng_hypernym
doctor	n	job	OmegaWiki_eng_related
doctor	n	occupation	OmegaWiki_eng_related
doctor	n	physician	OmegaWiki_eng_synset
doctor	n	work	OmegaWiki_eng_related
document	n	document type	OmegaWiki_eng_narrower_terms
document	n	documentation	OmegaWiki_eng_hypernym
document	n	info	OmegaWiki_eng_related
document	n	information	OmegaWiki_eng_related
document	n	literature data bank	OmegaWiki_eng_narrower_terms
document	n	teaching material	OmegaWiki_eng_related_terms
document	n	variety collection	OmegaWiki_eng_narrower_terms
document	n	writing	OmegaWiki_eng_synset
dog	n	ToBeDeleted	OmegaWiki_eng_synset
dog	n	biological science	OmegaWiki_eng_related
dog	n	biology	OmegaWiki_eng_related
dog	n	bitch	OmegaWiki_eng_female
dog	n	canid	OmegaWiki_eng_hypernym
dog	n	canids	OmegaWiki_eng_hypernym
dog	n	cat	OmegaWiki_eng_related_terms
dog	n	pet	OmegaWiki_eng_hypernym
dog	n	puppy	OmegaWiki_eng_juvenile
dog	n	whelp	OmegaWiki_eng_juvenile
domain	n	area	OmegaWiki_eng_synset
domain	n	arena	OmegaWiki_eng_synset
domain	n	domain (biology)	OmegaWiki_eng_synset
domain	n	field	OmegaWiki_eng_synset
domain	n	orbit	OmegaWiki_eng_synset
domain	n	sphere	OmegaWiki_eng_synset
door	n	building component	OmegaWiki_eng_related
door	n	doorway	OmegaWiki_eng_synset
door	n	entrance	OmegaWiki_eng_synset
door	n	gate	OmegaWiki_eng_synset
door	n	gateway	OmegaWiki_eng_synset
downtown	n	building	OmegaWiki_eng_related
downtown	n	city	OmegaWiki_eng_holonym
downtown	n	city center	OmegaWiki_eng_synset
downtown	n	city centre	OmegaWiki_eng_synset
downtown	n	inner city	OmegaWiki_eng_narrower_terms
downtown	n	inner-city	OmegaWiki_eng_narrower_terms
downtown	n	innercity	OmegaWiki_eng_narrower_terms
downtown	n	urban environment	OmegaWiki_eng_related
downtown	n	urban environment, urban stress	OmegaWiki_eng_related
driver	n	OS	OmegaWiki_eng_related_terms
driver	n	device driver	OmegaWiki_eng_synset
driver	n	motorist	OmegaWiki_eng_hypernym
driver	n	motorist	OmegaWiki_eng_synset
driver	n	operating system	OmegaWiki_eng_related_terms
driver	n	software	OmegaWiki_eng_related
driver	n	software driver	OmegaWiki_eng_synset
drug	n	antibiotic	OmegaWiki_eng_narrower_terms
drug	n	health care	OmegaWiki_eng_related_terms
drug	n	healthcare	OmegaWiki_eng_related_terms
drug	n	human health	OmegaWiki_eng_related
drug	n	industrial product	OmegaWiki_eng_hypernym
drug	n	material	OmegaWiki_eng_related
drug	n	materials	OmegaWiki_eng_related
drug	n	medicament	OmegaWiki_eng_related_terms
drug	n	medicament	OmegaWiki_eng_synset
drug	n	medication	OmegaWiki_eng_related_terms
drug	n	medication	OmegaWiki_eng_synset
drug	n	medicinal drug	OmegaWiki_eng_related_terms
drug	n	medicinal drug	OmegaWiki_eng_synset
drug	n	medicinal plant	OmegaWiki_eng_related_terms
drug	n	medicine	OmegaWiki_eng_related_terms
drug	n	medicine	OmegaWiki_eng_synset
drug	n	side effect	OmegaWiki_eng_related_terms
dynasty	n	house	OmegaWiki_eng_synset
earth	n	Blue Planet	OmegaWiki_eng_synset
earth	n	Earth	OmegaWiki_eng_synset
earth	n	astronomy	OmegaWiki_eng_related
earth	n	globe	OmegaWiki_eng_synset
earth	n	planet	OmegaWiki_eng_hypernym
earth	n	the world	OmegaWiki_eng_synset
earth	n	world	OmegaWiki_eng_synset
east	n	west	OmegaWiki_eng_antonym
economy	n	Community finance	OmegaWiki_eng_narrower_terms
economy	n	accounting system	OmegaWiki_eng_narrower_terms
economy	n	agricultural economics	OmegaWiki_eng_narrower_terms
economy	n	business economics	OmegaWiki_eng_narrower_terms
economy	n	commercial transaction	OmegaWiki_eng_narrower_terms
economy	n	consumption	OmegaWiki_eng_narrower_terms
economy	n	economic activity	OmegaWiki_eng_narrower_terms
economy	n	economic analysis	OmegaWiki_eng_narrower_terms
economy	n	economic growth	OmegaWiki_eng_narrower_terms
economy	n	economic instrument	OmegaWiki_eng_narrower_terms
economy	n	economic policy	OmegaWiki_eng_narrower_terms
economy	n	economic science	OmegaWiki_eng_related
economy	n	economic structure	OmegaWiki_eng_narrower_terms
economy	n	economic support	OmegaWiki_eng_narrower_terms
economy	n	economic system	OmegaWiki_eng_narrower_terms
economy	n	economics	OmegaWiki_eng_related
economy	n	energy economics	OmegaWiki_eng_narrower_terms
economy	n	fee	OmegaWiki_eng_narrower_terms
economy	n	fishery economics	OmegaWiki_eng_narrower_terms
economy	n	foreign economic relations	OmegaWiki_eng_narrower_terms
economy	n	forestry economics	OmegaWiki_eng_narrower_terms
economy	n	goods and services	OmegaWiki_eng_narrower_terms
economy	n	income	OmegaWiki_eng_narrower_terms
economy	n	industrial economics	OmegaWiki_eng_narrower_terms
economy	n	market	OmegaWiki_eng_narrower_terms
economy	n	marketing	OmegaWiki_eng_narrower_terms
economy	n	marketplace	OmegaWiki_eng_narrower_terms
economy	n	patrimonial management	OmegaWiki_eng_narrower_terms
economy	n	supply and demand	OmegaWiki_eng_narrower_terms
economy	n	trade and consumption	OmegaWiki_eng_narrower_terms
edge	n	border	OmegaWiki_eng_synset
editor	n	gazette	OmegaWiki_eng_related
editor	n	newspaper	OmegaWiki_eng_related
education	n	didactics	OmegaWiki_eng_narrower_terms
education	n	level of education	OmegaWiki_eng_narrower_terms
education	n	population	OmegaWiki_eng_related
education	n	school	OmegaWiki_eng_related_terms
education	n	social aspects	OmegaWiki_eng_related
education	n	social aspects, population	OmegaWiki_eng_related
education	n	social science	OmegaWiki_eng_related
education	n	training	OmegaWiki_eng_narrower_terms
education	n	training center	OmegaWiki_eng_related_terms
education	n	training centre	OmegaWiki_eng_related_terms
education	n	upbringing	OmegaWiki_eng_narrower_terms
effect	n	biological effect	OmegaWiki_eng_narrower_terms
effect	n	climatic effect	OmegaWiki_eng_narrower_terms
effect	n	combination effect	OmegaWiki_eng_narrower_terms
effect	n	consequence	OmegaWiki_eng_synset
effect	n	degradation of natural resources	OmegaWiki_eng_narrower_terms
effect	n	effect on man	OmegaWiki_eng_narrower_terms
effect	n	effect on the environment	OmegaWiki_eng_narrower_terms
effect	n	environmental change	OmegaWiki_eng_narrower_terms
effect	n	environmental consequence	OmegaWiki_eng_narrower_terms
effect	n	environmental damage	OmegaWiki_eng_narrower_terms
effect	n	event	OmegaWiki_eng_synset
effect	n	famine	OmegaWiki_eng_narrower_terms
effect	n	general	OmegaWiki_eng_related
effect	n	issue	OmegaWiki_eng_synset
effect	n	landscape alteration	OmegaWiki_eng_narrower_terms
effect	n	long-term effect	OmegaWiki_eng_narrower_terms
effect	n	outcome	OmegaWiki_eng_synset
effect	n	pollution effect	OmegaWiki_eng_narrower_terms
effect	n	radiation effect	OmegaWiki_eng_narrower_terms
effect	n	result	OmegaWiki_eng_synset
effect	n	side effect	OmegaWiki_eng_narrower_terms
effect	n	upshot	OmegaWiki_eng_synset
effect	n	urban decay	OmegaWiki_eng_narrower_terms
effort	n	campaign	OmegaWiki_eng_synset
effort	n	cause	OmegaWiki_eng_synset
effort	n	crusade	OmegaWiki_eng_synset
effort	n	drive	OmegaWiki_eng_synset
effort	n	exertion	OmegaWiki_eng_synset
effort	n	movement	OmegaWiki_eng_synset
effort	n	strain	OmegaWiki_eng_synset
element	n	alkali metal	OmegaWiki_eng_narrower_terms
element	n	alkaline	OmegaWiki_eng_narrower_terms
element	n	alkaline earth metal	OmegaWiki_eng_narrower_terms
element	n	alkaline metal	OmegaWiki_eng_narrower_terms
element	n	chalcogen	OmegaWiki_eng_narrower_terms
element	n	chemical element	OmegaWiki_eng_synset
element	n	chemistry	OmegaWiki_eng_related
element	n	component	OmegaWiki_eng_synset
element	n	constituent	OmegaWiki_eng_synset
element	n	earth metal	OmegaWiki_eng_narrower_terms
element	n	element of group 0	OmegaWiki_eng_narrower_terms
element	n	element of group I	OmegaWiki_eng_narrower_terms
element	n	element of group II	OmegaWiki_eng_narrower_terms
element	n	element of group II (alkaline earth metals)	OmegaWiki_eng_narrower_terms
element	n	element of group III	OmegaWiki_eng_narrower_terms
element	n	element of group IV	OmegaWiki_eng_narrower_terms
element	n	element of group V	OmegaWiki_eng_narrower_terms
element	n	element of group VI	OmegaWiki_eng_narrower_terms
element	n	element of group VII	OmegaWiki_eng_narrower_terms
element	n	factor	OmegaWiki_eng_synset
element	n	halogen	OmegaWiki_eng_narrower_terms
element	n	ingredient	OmegaWiki_eng_synset
element	n	noble gas	OmegaWiki_eng_narrower_terms
element	n	pentel	OmegaWiki_eng_narrower_terms
element	n	periodic table	OmegaWiki_eng_related_terms
element	n	pnictogen	OmegaWiki_eng_narrower_terms
element	n	tetrel	OmegaWiki_eng_narrower_terms
element	n	transition element	OmegaWiki_eng_narrower_terms
element	n	transition metal	OmegaWiki_eng_narrower_terms
element	n	triel	OmegaWiki_eng_narrower_terms
end	n	cease	OmegaWiki_eng_synset
end	n	close	OmegaWiki_eng_synset
end	n	finish	OmegaWiki_eng_synset
end	n	stop	OmegaWiki_eng_synset
end	n	terminate	OmegaWiki_eng_synset
enemy	n	adversary	OmegaWiki_eng_synset
enemy	n	antagonist	OmegaWiki_eng_synset
enemy	n	foe	OmegaWiki_eng_synset
enemy	n	friend	OmegaWiki_eng_related_terms
enemy	n	opposer	OmegaWiki_eng_synset
enemy	n	predator	OmegaWiki_eng_synset
energy	n	energy process	OmegaWiki_eng_narrower_terms
energy	n	energy production	OmegaWiki_eng_narrower_terms
energy	n	energy source	OmegaWiki_eng_related_terms
energy	n	energy type	OmegaWiki_eng_related_terms
energy	n	energy use	OmegaWiki_eng_narrower_terms
energy	n	energy utilisation	OmegaWiki_eng_narrower_terms
energy	n	energy utilization	OmegaWiki_eng_narrower_terms
energy	n	environmental impact of energy	OmegaWiki_eng_related_terms
energy	n	physical quantity	OmegaWiki_eng_hypernym
energy	n	physics	OmegaWiki_eng_related
engine	n	combustion engine	OmegaWiki_eng_narrower_terms
engine	n	energy	OmegaWiki_eng_related
engine	n	equipment	OmegaWiki_eng_hypernym
engine	n	industry	OmegaWiki_eng_related
engine	n	internal combustion engine	OmegaWiki_eng_narrower_terms
engine	n	motor	OmegaWiki_eng_synset
engine	n	motor fuel	OmegaWiki_eng_related_terms
engine	n	motor vehicle	OmegaWiki_eng_related_terms
engine	n	noise	OmegaWiki_eng_related
engine	n	noise, vibrations	OmegaWiki_eng_related
engine	n	racket	OmegaWiki_eng_related
engineering	n	agricultural engineering	OmegaWiki_eng_narrower_terms
engineering	n	agrotechnology	OmegaWiki_eng_narrower_terms
engineering	n	applied science	OmegaWiki_eng_hypernym
engineering	n	chemical engineering	OmegaWiki_eng_narrower_terms
engineering	n	civil engineering	OmegaWiki_eng_narrower_terms
engineering	n	earthquake engineering	OmegaWiki_eng_narrower_terms
engineering	n	electrical engineering	OmegaWiki_eng_narrower_terms
engineering	n	environmental engineering	OmegaWiki_eng_narrower_terms
engineering	n	hydraulic engineering	OmegaWiki_eng_narrower_terms
engineering	n	marine engineering	OmegaWiki_eng_narrower_terms
engineering	n	materials science	OmegaWiki_eng_hypernym
engineering	n	mechanical engineering	OmegaWiki_eng_narrower_terms
engineering	n	mining engineering	OmegaWiki_eng_narrower_terms
engineering	n	municipal engineering	OmegaWiki_eng_narrower_terms
engineering	n	precision engineering	OmegaWiki_eng_narrower_terms
engineering	n	research	OmegaWiki_eng_related
engineering	n	science	OmegaWiki_eng_related_terms
engineering	n	seismic analysis	OmegaWiki_eng_narrower_terms
engineering	n	seismic engineering	OmegaWiki_eng_narrower_terms
engineering	n	traffic engineering	OmegaWiki_eng_narrower_terms
entrance	n	access	OmegaWiki_eng_synset
entrance	n	building component	OmegaWiki_eng_related
entrance	n	door	OmegaWiki_eng_synset
entrance	n	gateway	OmegaWiki_eng_synset
entrance	n	passage	OmegaWiki_eng_synset
entry	n	submission	OmegaWiki_eng_synset
environment	n	ambiance	OmegaWiki_eng_synset
environment	n	area	OmegaWiki_eng_synset
environment	n	entourage	OmegaWiki_eng_synset
environment	n	environs	OmegaWiki_eng_synset
environment	n	general	OmegaWiki_eng_related
environment	n	geophysical environment	OmegaWiki_eng_narrower_terms
environment	n	habitat	OmegaWiki_eng_synset
environment	n	locale	OmegaWiki_eng_synset
environment	n	locality	OmegaWiki_eng_synset
environment	n	location	OmegaWiki_eng_synset
environment	n	locus	OmegaWiki_eng_synset
environment	n	natural environment	OmegaWiki_eng_narrower_terms
environment	n	nature	OmegaWiki_eng_synset
environment	n	neighborhood	OmegaWiki_eng_synset
environment	n	outskirts	OmegaWiki_eng_synset
environment	n	physical environment	OmegaWiki_eng_narrower_terms
environment	n	place	OmegaWiki_eng_synset
environment	n	rural environment	OmegaWiki_eng_narrower_terms
environment	n	scenary	OmegaWiki_eng_synset
environment	n	scene	OmegaWiki_eng_synset
environment	n	sensitive environment	OmegaWiki_eng_narrower_terms
environment	n	suburb	OmegaWiki_eng_synset
environment	n	suburbs	OmegaWiki_eng_synset
environment	n	surroundings	OmegaWiki_eng_synset
environment	n	territory	OmegaWiki_eng_synset
environment	n	turf	OmegaWiki_eng_synset
environment	n	vicinity	OmegaWiki_eng_synset
equipment	n	agricultural equipment	OmegaWiki_eng_narrower_terms
equipment	n	artificial satellite	OmegaWiki_eng_narrower_terms
equipment	n	construction equipment	OmegaWiki_eng_narrower_terms
equipment	n	data carrier	OmegaWiki_eng_narrower_terms
equipment	n	domestic appliance	OmegaWiki_eng_narrower_terms
equipment	n	drilling installation	OmegaWiki_eng_narrower_terms
equipment	n	electrical storage device	OmegaWiki_eng_narrower_terms
equipment	n	electrotechnical equipment	OmegaWiki_eng_narrower_terms
equipment	n	engine	OmegaWiki_eng_narrower_terms
equipment	n	filter	OmegaWiki_eng_narrower_terms
equipment	n	fitting	OmegaWiki_eng_narrower_terms
equipment	n	fitting (plumbing)	OmegaWiki_eng_narrower_terms
equipment	n	fittings	OmegaWiki_eng_narrower_terms
equipment	n	fixtures	OmegaWiki_eng_narrower_terms
equipment	n	industrial equipment	OmegaWiki_eng_narrower_terms
equipment	n	industry	OmegaWiki_eng_related
equipment	n	instrumentation	OmegaWiki_eng_narrower_terms
equipment	n	lamp	OmegaWiki_eng_narrower_terms
equipment	n	light	OmegaWiki_eng_narrower_terms
equipment	n	machinery	OmegaWiki_eng_narrower_terms
equipment	n	measuring instrument	OmegaWiki_eng_narrower_terms
equipment	n	mechanical equipment	OmegaWiki_eng_narrower_terms
equipment	n	mechanism	OmegaWiki_eng_narrower_terms
equipment	n	military equipment	OmegaWiki_eng_narrower_terms
equipment	n	monitoring equipment	OmegaWiki_eng_narrower_terms
equipment	n	motor	OmegaWiki_eng_narrower_terms
equipment	n	multispectral scanner	OmegaWiki_eng_narrower_terms
equipment	n	plumbing equipment	OmegaWiki_eng_narrower_terms
equipment	n	plumbing fixtures	OmegaWiki_eng_narrower_terms
equipment	n	pollution abatement equipment	OmegaWiki_eng_narrower_terms
equipment	n	purification facility	OmegaWiki_eng_narrower_terms
equipment	n	reactor	OmegaWiki_eng_narrower_terms
equipment	n	respiratory protection apparatus	OmegaWiki_eng_narrower_terms
equipment	n	separator	OmegaWiki_eng_narrower_terms
equipment	n	solar collector	OmegaWiki_eng_narrower_terms
equipment	n	thermal equipment	OmegaWiki_eng_narrower_terms
era	n	age	OmegaWiki_eng_related_terms
era	n	epoch	OmegaWiki_eng_synset
era	n	history	OmegaWiki_eng_related
era	n	period	OmegaWiki_eng_related_terms
era	n	period	OmegaWiki_eng_synset
era	n	time	OmegaWiki_eng_related
establishment	n	house	OmegaWiki_eng_synset
evening	n	afternoon	OmegaWiki_eng_antonym
evening	n	day	OmegaWiki_eng_holonym
evening	n	day	OmegaWiki_eng_hypernym
evening	n	forenoon	OmegaWiki_eng_antonym
evening	n	midday	OmegaWiki_eng_antonym
evening	n	morning	OmegaWiki_eng_antonym
evening	n	morrow	OmegaWiki_eng_antonym
evening	n	noon	OmegaWiki_eng_antonym
event	n	consequence	OmegaWiki_eng_synset
event	n	effect	OmegaWiki_eng_synset
event	n	issue	OmegaWiki_eng_synset
event	n	occurrence	OmegaWiki_eng_synset
event	n	outcome	OmegaWiki_eng_synset
event	n	result	OmegaWiki_eng_synset
event	n	upshot	OmegaWiki_eng_synset
evidence	n	sign	OmegaWiki_eng_synset
evolution	n	biological science	OmegaWiki_eng_related
evolution	n	biology	OmegaWiki_eng_related
evolution	n	biosphere	OmegaWiki_eng_hypernym
evolution	n	development co-operation	OmegaWiki_eng_related_terms
evolution	n	development cooperation	OmegaWiki_eng_related_terms
evolution	n	fossil	OmegaWiki_eng_narrower_terms
example	n	illustration	OmegaWiki_eng_synset
example	n	instance	OmegaWiki_eng_synset
example	n	representative	OmegaWiki_eng_synset
exchange	n	switch	OmegaWiki_eng_synset
exchange	n	trade	OmegaWiki_eng_synset
exchange	n	traffic	OmegaWiki_eng_synset
executive	n	administrator	OmegaWiki_eng_synset
expansion	n	development	OmegaWiki_eng_synset
expression	n	face	OmegaWiki_eng_related_terms
expression	n	math	OmegaWiki_eng_related_terms
expression	n	mathematics	OmegaWiki_eng_related_terms
expression	n	maths	OmegaWiki_eng_related_terms
extra	n	additional	OmegaWiki_eng_synset
extra	n	further	OmegaWiki_eng_synset
eye	n	head	OmegaWiki_eng_related
eye	n	organ	OmegaWiki_eng_hypernym
face	n	chin	OmegaWiki_eng_meronym
face	n	eye	OmegaWiki_eng_meronym
face	n	eyebrow	OmegaWiki_eng_meronym
face	n	head	OmegaWiki_eng_holonym
face	n	mentum	OmegaWiki_eng_meronym
face	n	mouth	OmegaWiki_eng_meronym
face	n	nose	OmegaWiki_eng_meronym
face	n	tackle	OmegaWiki_eng_synset
facility	n	convenience	OmegaWiki_eng_synset
factory	n	plant	OmegaWiki_eng_synset
faculty	n	ability	OmegaWiki_eng_synset
faculty	n	accomplishment	OmegaWiki_eng_synset
faculty	n	acquirement	OmegaWiki_eng_synset
faculty	n	acquisition	OmegaWiki_eng_synset
faculty	n	aptitude	OmegaWiki_eng_synset
faculty	n	aptness	OmegaWiki_eng_synset
faculty	n	attainment	OmegaWiki_eng_synset
faculty	n	capability	OmegaWiki_eng_synset
faculty	n	cleverness	OmegaWiki_eng_synset
faculty	n	skill	OmegaWiki_eng_synset
faculty	n	talent	OmegaWiki_eng_synset
failure	n	success	OmegaWiki_eng_antonym
faith	n	belief	OmegaWiki_eng_synset
faith	n	creed	OmegaWiki_eng_synset
fall	n	autumn	OmegaWiki_eng_synset
fall	n	flop	OmegaWiki_eng_synset
fall	n	flop down	OmegaWiki_eng_synset
fall	n	season	OmegaWiki_eng_hypernym
fall	n	spring	OmegaWiki_eng_related_terms
fall	n	summer	OmegaWiki_eng_related_terms
fall	n	verb	OmegaWiki_eng_related
fall	n	winter	OmegaWiki_eng_related_terms
family	n	population	OmegaWiki_eng_related
family	n	social aspects	OmegaWiki_eng_related
family	n	social aspects, population	OmegaWiki_eng_related
family	n	social group	OmegaWiki_eng_hypernym
fan	n	aficionado	OmegaWiki_eng_synset
fan	n	buff	OmegaWiki_eng_synset
fan	n	enthusiast	OmegaWiki_eng_synset
fan	n	lover	OmegaWiki_eng_synset
farm	n	agricultural real estate	OmegaWiki_eng_narrower_terms
farm	n	agricultural structure	OmegaWiki_eng_hypernym
farm	n	agriculture	OmegaWiki_eng_related
farm	n	building	OmegaWiki_eng_related
farm	n	farm building	OmegaWiki_eng_narrower_terms
father	n	don	OmegaWiki_eng_synset
father	n	founder	OmegaWiki_eng_synset
father	n	mother	OmegaWiki_eng_partners_with
father	n	parent	OmegaWiki_eng_hypernym
father	n	relation	OmegaWiki_eng_related
father	n	relative	OmegaWiki_eng_related
father	n	tobedeleted	OmegaWiki_eng_synset
favor	n	favour	OmegaWiki_eng_synset
fear	n	be afraid	OmegaWiki_eng_synset
fear	n	emotion	OmegaWiki_eng_related
fear	n	have fear	OmegaWiki_eng_synset
fear	n	verb	OmegaWiki_eng_related
feature	n	distinctive feature	OmegaWiki_eng_synset
feel	n	sense	OmegaWiki_eng_related
feel	n	verb	OmegaWiki_eng_related
field	n	acre	OmegaWiki_eng_synset
field	n	agriculture	OmegaWiki_eng_related
field	n	area	OmegaWiki_eng_synset
field	n	arena	OmegaWiki_eng_synset
field	n	computer science	OmegaWiki_eng_related
field	n	computing	OmegaWiki_eng_related
field	n	cultivation	OmegaWiki_eng_related_terms
field	n	domain	OmegaWiki_eng_synset
field	n	informatics	OmegaWiki_eng_related
field	n	information science	OmegaWiki_eng_related
field	n	land	OmegaWiki_eng_synset
field	n	natural area	OmegaWiki_eng_related
field	n	natural areas	OmegaWiki_eng_related
field	n	natural areas, landscape and ecosystems	OmegaWiki_eng_related
field	n	orbit	OmegaWiki_eng_synset
field	n	patch	OmegaWiki_eng_synset
field	n	rural area	OmegaWiki_eng_hypernym
field	n	sphere	OmegaWiki_eng_synset
field	n	tillage	OmegaWiki_eng_related_terms
fight	n	argue	OmegaWiki_eng_synset
fight	n	battle	OmegaWiki_eng_synset
fight	n	combat	OmegaWiki_eng_synset
fight	n	contest	OmegaWiki_eng_synset
fight	n	quarrel	OmegaWiki_eng_synset
fight	n	verb	OmegaWiki_eng_related
figure	n	design	OmegaWiki_eng_synset
figure	n	drawing	OmegaWiki_eng_synset
figure	n	illustration	OmegaWiki_eng_synset
figure	n	image	OmegaWiki_eng_synset
figure	n	map	OmegaWiki_eng_synset
figure	n	pattern	OmegaWiki_eng_synset
figure	n	picture	OmegaWiki_eng_synset
figure	n	portraiture	OmegaWiki_eng_synset
file	n	archive	OmegaWiki_eng_synset
file	n	tool	OmegaWiki_eng_related
